ymd	apparent_temperature	temperature	humidity	wind_speed	pressure
2006-01-01	0.6297979797979797	4.898484848484849	0.7936363636363636	22.98055454545455	1011.5190909090909
2006-01-02	3.866666666666667	6.612121212121212	0.8281818181818182	15.738481818181818	1009.1236363636364
2006-01-03	0.7191919191919186	2.6621212121212126	0.8881818181818182	7.341600000000001	1021.2890909090909
2006-01-04	-0.7747474747474745	2.4904040404040404	0.8881818181818182	13.08198181818182	931.6981818181819
2006-01-05	0.8777777777777781	3.35909090909091	0.9418181818181819	9.512172727272727	928.0281818181818
2006-01-06	0.690404040404041	2.4853535353535356	0.9345454545454546	7.066436363636364	1023.7263636363637
2006-01-07	-1.1277777777777775	1.5080808080808072	0.9127272727272727	8.958918181818182	1030.1054545454544
2006-01-08	-1.014646464646465	0.5090909090909086	0.8018181818181818	5.585236363636364	1035.7
2006-01-09	-1.527777777777778	-0.10050505050505028	0.6845454545454546	5.891136363636364	1034.5854545454545
2006-01-10	0.5777777777777774	0.9171717171717171	0.74	4.2504	845.1672727272727
2006-01-11	-1.3939393939393938	-0.3338383838383834	0.860909090909091	5.677445454545454	1032.2345454545455
2006-01-12	-0.7656565656565653	0.15555555555555603	0.8527272727272728	5.118336363636364	1034.9609090909091
2006-01-13	-2.58030303030303	-0.20050505050504938	0.9209090909090909	7.285981818181819	1037.888181818182
2006-01-14	-3.003030303030303	-0.22575757575757588	0.8509090909090908	8.08659090909091	1037.0581818181818
2006-01-15	-5.252020202020202	-2.3156565656565657	0.8309090909090909	8.830118181818182	1036.7945454545454
2006-01-16	-3.587878787878787	-3.587878787878787	0.7999999999999999	1.8456454545454546	1031.6109090909092
2006-01-17	-8.904545454545454	-3.8166666666666664	0.89	14.359736363636365	1025.409090909091
2006-01-18	0.2919191919191918	2.965656565656565	0.9418181818181818	10.6099	1005.569090909091
2006-01-19	-6.128787878787879	-0.9575757575757576	0.7618181818181818	19.09606363636364	1020.5181818181818
2006-01-20	-2.9570707070707067	-1.29040404040404	0.8127272727272727	6.779563636363637	1027.760909090909
2006-01-21	-0.033838383838383786	2.3747474747474744	0.8018181818181818	9.1609	1020.4645454545455
2006-01-22	-7.2	-1.520707070707071	0.8290909090909091	21.08368181818182	1024.229090909091
2006-01-23	-18.389898989898988	-11.279292929292929	0.6536363636363637	15.671154545454547	1039.3027272727272
2006-01-24	-10.331818181818182	-8.867676767676768	0.7209090909090909	4.5402000000000005	1044.2245454545455
2006-01-25	-8.742929292929293	-7.544444444444444	0.7081818181818181	3.970845454545455	1033.5936363636363
2006-01-26	-10.428282828282828	-5.63939393939394	0.61	11.594927272727274	1027.6272727272726
2006-01-27	-6.142424242424243	-3.3737373737373737	0.5481818181818182	8.162700000000001	1031.5781818181817
2006-01-28	-3.5691919191919195	-1.7969696969696969	0.629090909090909	6.2468	1031.8727272727274
2006-01-29	-0.09696969696969765	2.6434343434343437	0.5763636363636363	10.094700000000001	1030.7881818181818
2006-01-30	-0.24999999999999997	0.5161616161616165	0.7436363636363637	4.5241	1029.7145454545455
2006-01-31	-5.775252525252526	-1.725757575757576	0.8854545454545455	11.840818181818182	1023.1590909090909
2006-02-01	-3.6525252525252525	-1.575252525252525	0.8418181818181818	6.5336727272727275	1025.42
2006-02-02	-4.0510101010101005	-3.2272727272727275	0.9145454545454546	4.6690000000000005	1020.0145454545454
2006-02-03	-3.1520202020202017	-2.961616161616161	0.769090909090909	2.6916272727272728	1019.2309090909091
2006-02-04	-7.07020202020202	-3.592929292929293	0.7736363636363637	8.5008	1022.3518181818182
2006-02-05	-10.076262626262626	-3.856060606060606	0.5645454545454546	21.44080909090909	1028.1372727272728
2006-02-06	-10.855050505050505	-4.426767676767677	0.5545454545454546	20.84657272727273	1026.5218181818182
2006-02-07	-8.238888888888889	-3.445959595959596	0.5445454545454546	15.785318181818182	1022.6654545454545
2006-02-08	-4.095454545454545	-0.7696969696969692	0.9109090909090909	9.709763636363636	1011.38
2006-02-09	-3.9818181818181815	-0.3560606060606061	0.9027272727272727	11.240727272727273	1006.9836363636364
2006-02-10	-1.7530303030303036	-0.74949494949495	0.9681818181818181	4.471409090909091	1012.1136363636364
2006-02-11	-3.7292929292929293	-0.0474747474747477	0.9072727272727272	11.912536363636365	1019.0054545454545
2006-02-12	-4.36969696969697	0.2873737373737371	0.7672727272727272	17.180163636363638	1023.0381818181818
2006-02-13	-3.6924242424242424	-0.6454545454545458	0.7190909090909091	9.879545454545454	1023.0427272727272
2006-02-14	-0.8333333333333337	0.29343434343434294	0.7945454545454546	5.2442090909090915	1023.7363636363636
2006-02-15	-5.92020202020202	-1.783838383838384	0.9490909090909091	12.250636363636364	1020.8363636363637
2006-02-16	-2.826767676767677	2.1272727272727274	0.9572727272727273	22.285327272727272	1001.6054545454546
2006-02-17	2.591414141414141	5.630808080808081	0.9254545454545455	16.33857272727273	999.74
2006-02-18	7.110101010101011	8.718686868686868	0.7709090909090909	17.29579090909091	1011.31
2006-02-19	10.192424242424243	10.952525252525254	0.6527272727272727	10.801636363636364	1012.6336363636364
2006-02-20	10.041919191919192	11.09848484848485	0.6945454545454546	17.780254545454547	1010.7372727272727
2006-02-21	7.575252525252526	8.583333333333332	0.8481818181818181	10.457681818181818	1013.9945454545455
2006-02-22	4.485353535353535	6.6343434343434335	0.8063636363636364	11.0929	1018.2918181818181
2006-02-23	1.3353535353535357	3.1575757575757573	0.8272727272727273	8.385172727272728	1021.1363636363636
2006-02-24	0.1525252525252525	4.169191919191919	0.8745454545454545	19.12387272727273	1014.5190909090909
2006-02-25	1.2929292929292926	2.0398989898989894	0.93	5.091990909090909	1012.7609090909091
2006-02-26	-1.6191919191919197	1.517676767676768	0.9072727272727273	10.936290909090909	1008.9863636363636
2006-02-27	-5.650505050505051	-0.8530303030303025	0.6836363636363636	17.904663636363637	645.78
2006-02-28	-8.297474747474748	-2.8383838383838387	0.6954545454545454	17.506554545454545	1010.7872727272727
2006-03-01	-5.148989898989899	-0.4681818181818169	0.7645454545454545	16.413218181818184	1008.7236363636364
2006-03-02	-2.8772727272727274	-0.07575757575757597	0.8236363636363636	10.353763636363636	1006.9
2006-03-03	-3.7055555555555557	0.35252525252525235	0.7818181818181819	14.825172727272728	1010.9563636363637
2006-03-04	6.1959595959595966	8.297474747474748	0.7554545454545455	21.503745454545456	999.6072727272727
2006-03-05	-0.8797979797979792	3.0585858585858583	0.91	17.506554545454545	635.2709090909091
2006-03-06	-4.723232323232323	-0.8106060606060604	0.8427272727272728	11.943272727272728	1010.38
2006-03-07	-5.112626262626263	0.27979797979797955	0.6527272727272727	21.825745454545455	1012.72
2006-03-08	-3.091414141414141	1.0494949494949493	0.5727272727272728	15.562845454545455	1017.6136363636364
2006-03-09	-3.4267676767676765	1.7636363636363641	0.7181818181818181	23.40208181818182	1010.0854545454546
2006-03-10	3.0772727272727276	5.213636363636364	0.8527272727272728	10.025909090909092	1006.4290909090909
2006-03-11	4.282323232323232	6.512121212121213	0.7790909090909091	11.37099090909091	1002.6309090909091
2006-03-12	-0.14141414141414127	4.754040404040404	0.7563636363636363	29.578627272727275	1009.3918181818182
2006-03-13	-8.857070707070708	-1.7116161616161616	0.9390909090909091	31.892636363636367	1015.6227272727273
2006-03-14	-3.873737373737374	0.4176767676767677	0.8236363636363636	14.975927272727274	1019.0027272727273
2006-03-15	1.5606060606060606	2.434343434343434	0.7009090909090909	4.5650818181818185	1020.8572727272727
2006-03-16	3.883333333333334	4.178282828282829	0.7218181818181818	3.8508272727272725	1021.2745454545454
2006-03-17	2.7954545454545454	4.748484848484848	0.7936363636363636	9.317509090909091	1019.6054545454546
2006-03-18	4.180303030303031	4.644949494949495	0.7472727272727272	4.745109090909091	1019.5027272727273
2006-03-19	4.626767676767677	6.375757575757575	0.66	9.468263636363636	1015.9554545454546
2006-03-20	9.458585858585858	10.196464646464646	0.5990909090909091	14.504636363636363	1010.8036363636363
2006-03-21	12.184343434343434	12.676767676767676	0.5618181818181818	17.573881818181817	1009.0254545454545
2006-03-22	12.786363636363635	12.786363636363635	0.8009090909090909	10.608436363636363	1006.5754545454545
2006-03-23	2.033333333333333	6.431818181818182	0.7018181818181818	29.057572727272728	1004.4109090909091
2006-03-24	3.1040404040404037	5.597979797979798	0.5754545454545454	11.976936363636364	1016.6027272727273
2006-03-25	8.98989898989899	10.420202020202021	0.5827272727272728	16.300518181818184	738.5181818181818
2006-03-26	15.661616161616163	15.813636363636364	0.5700000000000001	15.855572727272728	370.20272727272726
